attendance,parental_involvement,access_to_resources,extracurricular_activities,sleep_hours,internet_access,tutoring_sessions,family_income,teacher_quality,peer_influence,physical_activity,learning_disabilities,parental_education_level,distance_from_home,gender,exam_score,hours_studied_scaled,previous_scores_scaled,school_type_public,motivation_level_encoded
91,Medium,High,Yes,5,Yes,1,High,Low,Neutral,2,No,High School,Near,Male,70,0.17124193507816154,0.6203725772462154,1,1
81,High,Medium,Yes,6,No,3,Medium,Medium,Neutral,4,Yes,High School,Near,Male,67,0.004296211476282077,-1.6715974104587736,1,2
87,High,Low,Yes,4,Yes,2,Medium,High,Neutral,3,No,High School,Moderate,Female,67,-1.1643238537368743,-0.21307105464650783,1,1
94,Low,Medium,Yes,7,Yes,2,High,Medium,Neutral,2,No,College,Near,Female,71,0.338187658680041,-0.004710146673327003,1,2
60,High,Medium,Yes,8,Yes,1,Low,Medium,Positive,4,No,College,Near,Male,66,0.5051333822819205,-0.4214319626196886,0,1
76,Medium,Medium,Yes,5,Yes,1,Medium,Medium,Positive,4,No,High School,Near,Male,68,1.005970553087559,-1.254875594512412,1,1
96,Medium,Medium,Yes,7,Yes,3,High,Medium,Positive,3,No,College,Near,Female,74,1.005970553087559,-0.49088559861074893,0,1
90,Medium,Low,Yes,6,No,1,High,Medium,Neutral,3,No,High School,Near,Male,64,-1.3312695773387537,-1.4632365024855927,1,1
82,Medium,Medium,No,8,Yes,1,Low,Medium,Positive,3,No,College,Near,Male,65,-0.9973781301349948,-0.6992465065839297,0,1
81,Low,Medium,Yes,4,Yes,1,Low,Medium,Neutral,3,No,College,Near,Male,66,0.5051333822819205,-1.4632365024855927,1,1
74,Medium,High,Yes,8,Yes,0,Medium,High,Negative,3,Yes,High School,Near,Male,66,0.5051333822819205,0.8981871212104565,1,0
81,Medium,Low,No,4,Yes,2,Medium,Medium,Positive,5,No,High School,Near,Male,68,0.5051333822819205,0.6203725772462154,1,1
86,High,Medium,Yes,7,Yes,2,Medium,High,Positive,1,No,High School,Near,Female,78,3.84404785431951,1.523269845129999,1,1
77,Medium,High,Yes,6,Yes,1,Medium,Medium,Positive,2,No,High School,Moderate,Female,67,0.5051333822819205,-0.4214319626196886,0,0
89,Medium,High,Yes,6,Yes,3,Medium,Medium,Positive,3,No,High School,Near,Male,74,1.1729162766894383,0.9676407572015168,0,1
94,Medium,High,No,5,Yes,1,Low,High,Positive,2,No,Postgraduate,Near,Male,74,1.005970553087559,0.27310439729091407,1,2
66,Medium,Low,No,9,Yes,1,Medium,Medium,Neutral,2,Yes,High School,Near,Female,62,0.6720791058837999,0.4814653052640949,1,0
78,High,Medium,Yes,5,No,2,Medium,Medium,Neutral,4,No,High School,Far,Male,66,-0.3295952357274769,0.13419712530879355,1,1
76,Medium,Medium,Yes,5,Yes,3,Medium,High,Neutral,3,No,High School,Far,Female,69,0.8390248294856795,0.9676407572015168,1,2
87,Medium,High,Yes,10,Yes,2,Low,High,Positive,3,No,College,Near,Male,68,-0.8304324065331153,-1.6021437744677132,0,1
70,Medium,Low,No,7,Yes,0,Medium,Medium,Positive,2,Yes,High School,Moderate,Male,89,-0.1626495121255974,-1.4632365024855927,1,2
86,High,Low,No,5,No,2,High,Medium,Neutral,4,No,College,Near,Male,66,-0.4965409593293564,-1.3937828664945324,0,0
95,Low,Medium,Yes,7,No,2,Medium,High,Neutral,3,No,High School,Near,Female,68,0.004296211476282077,-0.76870014257499,1,0
77,Medium,Low,Yes,7,Yes,0,Medium,Medium,Positive,3,No,High School,Near,Male,69,2.3415363419025947,0.3425580332819744,1,0
96,Medium,Medium,Yes,4,No,0,Low,Medium,Positive,4,No,College,Near,Male,67,-1.8321067481443922,0.4814653052640949,1,2
100,High,High,Yes,6,Yes,2,Medium,Medium,Positive,5,No,High School,Near,Male,75,0.6720791058837999,0.759279849228336,0,0
64,Medium,High,No,7,Yes,0,Medium,Medium,Positive,4,Yes,High School,Moderate,Female,60,-1.6651610245425126,-0.76870014257499,1,2
69,High,Medium,Yes,9,Yes,2,Medium,High,Positive,4,Yes,College,Moderate,Female,66,-0.4965409593293564,0.5509189412551552,0,1
98,Low,High,Yes,7,Yes,1,High,Medium,Positive,3,No,College,Near,Female,73,1.1729162766894383,-1.3243292305034722,0,0
98,Medium,Low,No,7,Yes,1,Medium,High,Neutral,2,No,High School,Near,Female,68,0.004296211476282077,-1.7410510464498339,0,0
64,Medium,Medium,Yes,6,Yes,0,Medium,Medium,Neutral,3,No,High School,Near,Male,62,-0.9973781301349948,0.6898262132372758,1,1
61,Medium,Medium,No,9,Yes,2,Low,High,Positive,2,No,High School,Near,Male,62,-0.6634866829312358,0.759279849228336,1,0
66,High,Low,Yes,8,Yes,1,Medium,Medium,Neutral,4,No,High School,Far,Male,65,0.6720791058837999,0.4120116692730346,1,2
100,High,Low,Yes,8,Yes,2,Low,Medium,Negative,3,No,High School,Moderate,Male,69,-0.6634866829312358,-0.8381537785660502,1,2
67,Medium,Medium,No,7,Yes,3,Low,Medium,Neutral,2,No,High School,Far,Female,64,0.17124193507816154,1.4538162091389386,1,0
80,Medium,High,No,5,Yes,0,Low,Low,Positive,4,Yes,Postgraduate,Moderate,Female,67,0.004296211476282077,1.3149089371568181,0,1
94,High,High,Yes,9,Yes,0,Low,High,Neutral,2,No,High School,Near,Male,70,-0.6634866829312358,0.06474348931773327,1,1
61,Medium,Medium,No,7,Yes,2,Medium,High,Neutral,3,No,College,Near,Female,70,2.1745906183007153,1.6621771171121196,1,2
84,High,Low,No,7,Yes,3,Medium,High,Positive,3,No,High School,Near,Female,69,0.6720791058837999,-0.6992465065839297,1,0
71,High,Low,No,8,Yes,0,Medium,High,Positive,3,No,High School,Near,Male,61,-1.9990524717462717,-0.004710146673327003,1,1
94,Medium,Medium,No,7,Yes,0,Medium,Medium,Neutral,2,Yes,Postgraduate,Moderate,Male,69,0.17124193507816154,1.4538162091389386,0,0
71,High,Medium,Yes,5,Yes,1,Medium,Medium,Neutral,0,Yes,High School,Near,Male,63,-0.6634866829312358,-0.14361741865544755,1,1
87,Medium,Low,Yes,7,Yes,0,Medium,High,Neutral,4,Yes,High School,Near,Male,67,0.8390248294856795,-0.07416378266438728,1,0
87,Low,Medium,No,4,Yes,1,Medium,Medium,Neutral,6,No,High School,Moderate,Male,65,-0.8304324065331153,-1.4632365024855927,1,1
69,Medium,Medium,Yes,7,Yes,3,High,High,Neutral,4,No,High School,Moderate,Male,66,-0.1626495121255974,-0.9770610505481708,1,2
61,Low,Medium,No,9,Yes,4,Medium,Medium,Neutral,2,No,High School,Near,Male,63,0.5051333822819205,-1.1854219585213517,1,1
76,Medium,High,Yes,4,Yes,2,Medium,Medium,Negative,3,No,High School,Moderate,Female,68,0.8390248294856795,0.20365076129985382,0,1
72,High,High,No,7,Yes,0,Low,High,Neutral,4,No,Postgraduate,Near,Male,65,-1.1643238537368743,-0.6297928705928695,1,1
92,Low,Medium,Yes,8,Yes,1,Medium,Medium,Positive,3,No,High School,Near,Male,67,-0.3295952357274769,-1.4632365024855927,1,1
92,Low,Low,Yes,8,Yes,2,Medium,High,Neutral,3,No,Postgraduate,Near,Female,68,-0.4965409593293564,-0.004710146673327003,1,1
78,Medium,High,No,6,Yes,0,Low,Low,Neutral,3,Yes,College,Near,Male,64,-0.6634866829312358,0.5509189412551552,1,1
84,Medium,Medium,No,5,Yes,0,Medium,Medium,Positive,3,No,College,Moderate,Male,71,1.8406991710969562,0.8287334852193963,0,2
84,Medium,Medium,Yes,6,Yes,0,Medium,Medium,Neutral,5,No,High School,Near,Female,69,0.338187658680041,1.1760016651746976,1,0
93,Medium,Medium,Yes,9,Yes,1,Medium,Medium,Neutral,3,No,Postgraduate,Moderate,Male,67,-1.3312695773387537,-0.07416378266438728,1,0
77,Low,Medium,No,4,Yes,2,High,Low,Neutral,3,Yes,College,Moderate,Female,65,1.005970553087559,-0.3519783266286284,1,0
71,Low,Medium,No,5,Yes,1,Medium,Medium,Positive,2,No,High School,Near,Male,68,2.1745906183007153,0.6203725772462154,1,1
71,High,Medium,Yes,6,No,1,High,Medium,Positive,3,No,Postgraduate,Moderate,Male,67,1.005970553087559,-1.6715974104587736,0,0
81,Medium,Medium,Yes,6,Yes,3,Medium,High,Neutral,4,No,High School,Near,Male,67,-1.4982153009406332,0.4814653052640949,1,2
78,Medium,High,Yes,7,No,2,Low,High,Positive,3,No,High School,Near,Male,66,-0.4965409593293564,-0.3519783266286284,1,1
78,High,Medium,No,9,Yes,2,Medium,Medium,Neutral,4,No,College,Moderate,Female,70,1.339862000291318,-0.14361741865544755,1,2
64,High,Low,Yes,5,Yes,3,Medium,High,Positive,4,No,Postgraduate,Moderate,Female,65,-0.6634866829312358,-0.6992465065839297,0,1
89,Low,Low,Yes,7,Yes,4,Medium,Low,Positive,4,No,Postgraduate,Near,Female,69,0.5051333822819205,-1.3243292305034722,0,0
69,Medium,Medium,Yes,7,No,1,High,High,Positive,4,No,High School,Far,Female,65,0.8390248294856795,-0.3519783266286284,1,0
68,High,Medium,No,6,Yes,1,High,Medium,Neutral,3,Yes,College,Near,Male,63,-0.9973781301349948,-0.6992465065839297,1,1
77,Medium,Medium,No,5,Yes,2,Low,High,Neutral,2,No,Postgraduate,Far,Female,67,0.004296211476282077,1.5927234811210593,0,0
69,High,Medium,Yes,6,Yes,1,Low,Medium,Positive,3,No,High School,Near,Female,61,-3.167672536959428,1.523269845129999,1,1
83,Medium,Low,Yes,6,Yes,0,Medium,Medium,Positive,2,No,High School,Near,Female,65,-0.9973781301349948,0.4814653052640949,1,1
75,Low,High,Yes,8,Yes,1,Low,Low,Neutral,2,No,College,Near,Female,66,-0.3295952357274769,1.3843625731478784,1,1
78,Medium,High,Yes,8,Yes,0,High,Low,Neutral,3,No,College,Near,Male,66,-1.1643238537368743,0.8981871212104565,1,2
81,Medium,Low,Yes,5,Yes,1,High,High,Negative,1,No,High School,Near,Male,69,1.6737534474950768,-0.5603392346018092,1,1
68,Medium,Medium,No,6,Yes,2,Medium,Medium,Positive,3,No,College,Moderate,Female,63,-1.4982153009406332,0.3425580332819744,1,1
66,Low,High,No,6,Yes,1,High,Medium,Positive,6,No,Postgraduate,Near,Male,65,-0.4965409593293564,-0.9770610505481708,1,1
95,Low,Low,No,10,Yes,0,High,Medium,Neutral,4,Yes,High School,Near,Male,67,0.17124193507816154,0.6203725772462154,1,0
77,High,High,Yes,7,Yes,2,High,Medium,Negative,3,Yes,High School,Near,Female,69,1.5068077238931974,-1.6021437744677132,1,1
76,Low,Medium,Yes,5,Yes,4,Medium,Low,Negative,2,No,Postgraduate,Near,Male,65,-1.4982153009406332,1.1760016651746976,1,1
61,Medium,Medium,No,6,Yes,1,Low,Medium,Positive,3,No,High School,Moderate,Male,65,1.1729162766894383,0.27310439729091407,1,1
80,High,Low,Yes,6,Yes,0,Low,Medium,Neutral,2,No,College,Moderate,Male,65,0.004296211476282077,-1.532690138476653,1,1
82,Medium,High,Yes,8,Yes,2,Low,High,Negative,5,No,College,Far,Female,67,-0.9973781301349948,1.3149089371568181,1,0
82,Low,Medium,Yes,8,Yes,1,Medium,Medium,Negative,2,Yes,High School,Near,Male,66,0.5051333822819205,1.3149089371568181,1,1
88,Medium,High,No,7,Yes,4,Low,Medium,Positive,3,No,High School,Near,Female,72,0.17124193507816154,1.2454553011657579,1,1
67,Medium,High,No,7,Yes,3,Low,Medium,Positive,3,No,College,Near,Male,66,-0.6634866829312358,0.9676407572015168,1,2
70,Medium,Medium,Yes,7,No,2,Medium,High,Neutral,4,No,College,Far,Male,65,0.004296211476282077,0.6203725772462154,0,0
92,High,Medium,Yes,7,Yes,1,Low,Medium,Neutral,3,No,High School,Moderate,Male,69,-0.3295952357274769,-0.3519783266286284,1,1
98,Medium,Low,No,4,Yes,2,High,Low,Neutral,2,No,High School,Near,Female,68,0.17124193507816154,-1.254875594512412,1,1
65,Medium,Low,No,7,Yes,1,High,Medium,Neutral,1,No,Postgraduate,Near,Male,64,0.6720791058837999,-0.76870014257499,1,0
80,Low,High,No,6,Yes,3,Medium,Medium,Negative,4,No,College,Moderate,Female,69,1.6737534474950768,-0.5603392346018092,1,1
69,Medium,Low,Yes,5,Yes,0,High,Medium,Positive,1,Yes,High School,Moderate,Female,59,-1.1643238537368743,-0.49088559861074893,1,0
62,High,Medium,Yes,10,Yes,0,Medium,Medium,Positive,3,No,High School,Moderate,Female,68,2.1745906183007153,0.20365076129985382,0,1
73,Medium,Medium,No,7,No,0,High,Medium,Neutral,3,No,High School,Near,Female,60,-1.9990524717462717,-1.0465146865392312,0,1
66,Medium,High,No,7,Yes,1,High,Medium,Negative,3,No,High School,Far,Male,62,-0.1626495121255974,-1.1159683225302914,1,1
88,Low,Medium,Yes,6,Yes,0,Low,Low,Negative,3,No,College,Near,Male,67,0.6720791058837999,0.759279849228336,1,0
81,Low,High,Yes,8,Yes,4,Medium,Medium,Positive,5,No,High School,Far,Female,68,0.338187658680041,-1.7410510464498339,0,2
66,Medium,High,Yes,5,Yes,3,Medium,Medium,Positive,3,No,High School,Moderate,Female,64,-0.6634866829312358,-1.254875594512412,1,2
60,Medium,High,Yes,7,Yes,3,Low,High,Positive,3,No,High School,Moderate,Female,65,-0.1626495121255974,-0.21307105464650783,1,2
92,Low,Low,Yes,6,Yes,2,Medium,Medium,Positive,2,Yes,High School,Moderate,Female,65,-0.4965409593293564,-1.254875594512412,0,1
67,High,Medium,No,8,Yes,0,Low,Low,Neutral,3,No,High School,Near,Female,63,-0.6634866829312358,1.5927234811210593,1,1
84,Medium,Low,Yes,6,Yes,2,Medium,High,Positive,3,No,High School,Near,Male,70,0.8390248294856795,0.6203725772462154,1,0
73,Low,Medium,Yes,9,Yes,3,Medium,Medium,Positive,3,No,High School,Near,Female,66,0.338187658680041,-0.21307105464650783,1,0
83,Medium,High,Yes,7,Yes,4,High,Medium,Positive,3,No,High School,Near,Female,68,-0.6634866829312358,-1.3243292305034722,1,0
73,Low,Low,No,8,Yes,3,Medium,Medium,Positive,3,No,High School,Near,Female,66,0.8390248294856795,-0.4214319626196886,0,1
63,Low,Low,No,8,Yes,3,Medium,Medium,Negative,1,No,College,Near,Male,63,0.338187658680041,0.5509189412551552,0,1
69,High,Medium,Yes,9,Yes,1,Low,Medium,Negative,3,Yes,College,Moderate,Female,66,0.8390248294856795,1.5927234811210593,1,1
68,Medium,Medium,Yes,6,Yes,1,Medium,Medium,Neutral,3,No,High School,Near,Female,65,0.6720791058837999,-0.07416378266438728,1,1
77,Medium,Medium,Yes,8,Yes,1,Low,Medium,Positive,2,No,Postgraduate,Moderate,Male,66,-0.8304324065331153,0.6898262132372758,1,2
86,High,Low,Yes,4,Yes,2,High,Low,Positive,3,Yes,College,Moderate,Female,67,-0.4965409593293564,-1.0465146865392312,0,2
71,Medium,Medium,Yes,7,Yes,0,Low,Medium,Positive,3,No,High School,Near,Male,66,0.6720791058837999,0.4120116692730346,0,1
60,Low,Medium,No,6,Yes,4,Low,High,Negative,3,No,High School,Near,Female,63,0.6720791058837999,-0.9076074145571106,1,2
81,Medium,Medium,Yes,5,Yes,3,Medium,Medium,Positive,4,Yes,High School,Near,Male,66,0.004296211476282077,-1.0465146865392312,1,0
84,Medium,Medium,No,6,No,1,High,Medium,Positive,3,No,College,Moderate,Male,67,0.17124193507816154,-0.004710146673327003,1,0
99,Medium,Medium,Yes,6,No,1,Low,Medium,Positive,3,No,High School,Near,Male,71,1.339862000291318,-0.9770610505481708,1,1
84,Medium,High,Yes,7,Yes,1,Low,Medium,Neutral,2,No,High School,Near,Female,67,-0.6634866829312358,0.759279849228336,0,1
79,Medium,High,Yes,6,Yes,1,High,Low,Neutral,4,No,High School,Moderate,Male,69,0.5051333822819205,1.523269845129999,1,1
83,Medium,Medium,Yes,7,Yes,2,Low,Medium,Negative,4,Yes,Postgraduate,Near,Female,67,-0.1626495121255974,-0.3519783266286284,1,1
97,High,Medium,Yes,6,Yes,2,Medium,Medium,Positive,2,No,College,Moderate,Female,72,-0.1626495121255974,-0.6297928705928695,0,2
93,High,Low,No,6,Yes,2,Low,Medium,Negative,4,No,High School,Near,Female,70,1.1729162766894383,-1.1159683225302914,0,2
73,Medium,High,Yes,7,Yes,0,Low,Medium,Neutral,4,No,Postgraduate,Moderate,Male,67,0.8390248294856795,-0.3519783266286284,0,0
69,Low,High,Yes,7,Yes,0,Low,High,Negative,3,No,High School,Far,Female,64,0.8390248294856795,0.20365076129985382,1,1
71,Medium,Medium,No,8,Yes,1,Medium,High,Neutral,1,No,College,Moderate,Female,67,1.339862000291318,-0.4214319626196886,0,2
80,Low,High,No,8,Yes,3,Medium,Medium,Negative,4,No,Postgraduate,Near,Male,69,0.004296211476282077,0.4120116692730346,0,1
90,Low,Low,No,7,Yes,0,Low,Medium,Positive,3,No,College,Near,Male,68,0.6720791058837999,0.5509189412551552,0,1
80,Medium,Medium,No,8,Yes,2,Low,Low,Neutral,3,No,High School,Moderate,Male,63,-0.3295952357274769,-1.3937828664945324,1,0
63,Medium,High,Yes,7,Yes,4,High,High,Negative,3,No,College,Near,Female,68,0.338187658680041,0.6898262132372758,1,1
89,High,Medium,Yes,7,Yes,0,Medium,Medium,Positive,3,No,High School,Near,Male,70,-0.1626495121255974,1.3843625731478784,1,1
92,Medium,Low,Yes,8,Yes,0,Medium,Medium,Neutral,2,No,College,Moderate,Male,66,0.17124193507816154,-1.6715974104587736,1,0
72,High,High,No,6,Yes,0,Low,High,Negative,6,No,High School,Near,Female,68,0.6720791058837999,0.20365076129985382,1,2
87,High,Low,Yes,4,Yes,0,Low,Medium,Positive,3,No,College,Near,Male,67,-0.8304324065331153,0.3425580332819744,0,2
77,Low,High,Yes,5,Yes,0,Low,Medium,Neutral,5,No,High School,Far,Female,69,2.1745906183007153,0.6898262132372758,0,1
96,Medium,Low,Yes,9,Yes,0,Medium,Medium,Negative,3,Yes,College,Near,Female,66,-0.9973781301349948,-0.4214319626196886,0,2
94,Medium,Medium,Yes,7,Yes,3,Low,Medium,Neutral,3,No,High School,Near,Male,68,-1.1643238537368743,1.1065480291836374,1,0
81,Medium,Medium,Yes,7,Yes,2,Medium,Low,Neutral,2,Yes,Postgraduate,Moderate,Female,69,1.1729162766894383,0.13419712530879355,1,1
88,Medium,Medium,Yes,7,Yes,1,Medium,Medium,Positive,3,No,Postgraduate,Moderate,Male,70,0.8390248294856795,-0.3519783266286284,0,0
95,Medium,High,Yes,8,Yes,1,Medium,High,Neutral,3,No,College,Near,Male,74,0.6720791058837999,0.759279849228336,0,2
80,Medium,High,Yes,7,Yes,0,Low,High,Positive,0,No,College,Moderate,Female,70,0.6720791058837999,1.4538162091389386,1,2
73,Medium,Medium,Yes,7,Yes,1,Medium,High,Neutral,2,No,Postgraduate,Moderate,Male,66,0.004296211476282077,1.1065480291836374,1,0
90,High,Medium,Yes,8,Yes,1,Low,High,Negative,3,No,College,Near,Female,69,-0.8304324065331153,1.523269845129999,0,1
69,Medium,High,No,6,Yes,0,Low,Medium,Negative,3,No,Postgraduate,Near,Male,64,0.004296211476282077,-0.8381537785660502,1,0
76,Low,High,Yes,8,No,1,Low,Medium,Positive,1,No,High School,Near,Male,62,-0.6634866829312358,-1.3243292305034722,1,1
95,Low,High,No,7,Yes,0,Medium,Medium,Neutral,3,No,High School,Moderate,Female,70,1.005970553087559,0.13419712530879355,1,1
89,High,Medium,Yes,7,Yes,2,Medium,Medium,Negative,4,No,High School,Moderate,Male,68,-0.1626495121255974,-1.6021437744677132,1,1
76,Medium,Medium,Yes,6,Yes,0,Medium,High,Neutral,3,No,College,Near,Female,65,-0.8304324065331153,0.6203725772462154,1,0
69,High,High,No,7,Yes,3,Medium,Medium,Positive,3,No,High School,Moderate,Male,65,-0.3295952357274769,-0.9076074145571106,1,0
74,High,High,Yes,6,Yes,3,High,High,Positive,4,No,Postgraduate,Moderate,Female,71,0.338187658680041,-0.14361741865544755,1,0
71,High,Medium,Yes,9,Yes,2,Medium,Medium,Neutral,5,No,High School,Near,Male,66,-0.4965409593293564,0.5509189412551552,1,0
67,Medium,Medium,No,4,Yes,0,Low,Medium,Negative,3,No,College,Moderate,Male,61,-0.8304324065331153,-0.07416378266438728,1,1
90,Low,Medium,Yes,8,Yes,2,Medium,High,Negative,5,Yes,High School,Near,Male,67,0.17124193507816154,-0.9076074145571106,1,0
70,Low,High,Yes,4,Yes,0,Low,High,Neutral,2,No,College,Far,Male,65,0.17124193507816154,1.3149089371568181,0,1
78,Medium,High,No,8,Yes,0,Low,Medium,Negative,3,No,High School,Near,Female,65,-0.4965409593293564,0.8981871212104565,1,1
75,Medium,High,Yes,6,No,1,Low,Medium,Positive,5,No,High School,Moderate,Male,65,-0.4965409593293564,0.3425580332819744,0,1
99,Medium,Medium,No,8,Yes,4,Medium,Medium,Positive,4,No,High School,Moderate,Male,73,0.17124193507816154,0.6898262132372758,1,2
76,Medium,Medium,Yes,7,No,1,Medium,Low,Neutral,2,No,College,Near,Male,62,-1.4982153009406332,-0.2825246906375681,1,1
63,Medium,High,Yes,5,Yes,0,Medium,High,Negative,2,No,College,Moderate,Female,60,-1.3312695773387537,-0.4214319626196886,1,0
64,Low,Medium,Yes,9,Yes,1,Medium,Medium,Positive,3,No,College,Moderate,Female,61,-0.6634866829312358,-1.1854219585213517,1,0
84,Low,Medium,Yes,8,Yes,2,Low,Medium,Neutral,3,No,Postgraduate,Far,Male,67,-0.1626495121255974,1.0370943931925771,0,2
84,High,Medium,No,8,No,3,Medium,High,Neutral,4,No,College,Near,Male,70,0.338187658680041,-0.4214319626196886,0,1
77,Low,High,No,6,Yes,1,Medium,Medium,Positive,1,No,College,Near,Male,69,1.5068077238931974,0.6898262132372758,1,1
77,Medium,Low,Yes,8,No,0,Medium,Medium,Positive,5,No,College,Far,Female,66,0.8390248294856795,-0.6992465065839297,1,2
62,Medium,Medium,No,5,Yes,2,Low,High,Positive,3,No,College,Moderate,Male,64,-0.1626495121255974,1.0370943931925771,1,0
81,High,Medium,Yes,4,Yes,1,High,Medium,Positive,2,No,Postgraduate,Moderate,Male,68,0.004296211476282077,-1.3937828664945324,0,1
80,High,Medium,Yes,5,Yes,1,Low,Medium,Positive,4,No,Postgraduate,Far,Female,67,-0.9973781301349948,0.4120116692730346,1,1
66,Medium,Medium,No,6,Yes,0,Medium,Medium,Neutral,1,No,College,Near,Female,64,0.004296211476282077,1.0370943931925771,1,2
64,Medium,Medium,Yes,6,Yes,2,Low,Medium,Positive,2,No,College,Near,Male,65,-0.3295952357274769,0.5509189412551552,1,2
65,Low,High,Yes,6,Yes,2,High,Medium,Positive,3,Yes,Postgraduate,Near,Female,66,0.338187658680041,0.6898262132372758,1,1
64,Medium,Medium,Yes,6,Yes,2,Medium,Medium,Positive,4,Yes,High School,Near,Female,63,-0.8304324065331153,0.06474348931773327,0,2
84,High,Medium,Yes,6,Yes,2,Low,Low,Negative,2,No,High School,Moderate,Female,68,0.5051333822819205,0.20365076129985382,1,0
68,Medium,High,Yes,4,Yes,1,Medium,Medium,Negative,4,No,High School,Far,Male,66,1.5068077238931974,-1.532690138476653,0,1
70,Medium,Medium,No,7,No,3,Low,Low,Neutral,5,No,High School,Near,Male,63,-0.1626495121255974,-0.8381537785660502,1,0
67,Low,Medium,No,7,Yes,1,Low,Medium,Positive,3,No,High School,Moderate,Female,63,0.338187658680041,0.759279849228336,1,0
98,High,Medium,Yes,6,Yes,1,Medium,Medium,Positive,4,No,College,Far,Male,74,0.6720791058837999,1.523269845129999,1,1
94,Medium,High,Yes,9,Yes,1,Medium,High,Positive,2,No,College,Moderate,Male,70,-0.3295952357274769,0.13419712530879355,1,0
69,High,High,Yes,7,Yes,2,Low,Medium,Neutral,3,No,High School,Near,Male,68,0.17124193507816154,0.759279849228336,0,1
73,Medium,Medium,Yes,7,Yes,0,Medium,Medium,Neutral,4,No,Postgraduate,Moderate,Female,66,0.004296211476282077,0.6203725772462154,1,1
68,Medium,Low,No,8,Yes,0,Medium,Medium,Positive,4,No,High School,Far,Male,63,0.17124193507816154,1.7316307531031798,1,0
80,Low,High,No,5,Yes,4,Low,Medium,Positive,3,No,College,Far,Female,67,-0.8304324065331153,1.0370943931925771,1,1
61,Medium,Medium,No,7,Yes,1,Medium,Low,Neutral,3,No,High School,Moderate,Male,62,0.004296211476282077,0.4120116692730346,1,1
